atm_id,day,time_slot,crowd_level
ATM_10,Tue,Afternoon,Low
ATM_9,Fri,Night,Low
ATM_45,Thu,Night,Low
ATM_4,Wed,Morning,Medium
ATM_36,Tue,Evening,High
ATM_17,Wed,Night,Low
ATM_38,Sun,Morning,Medium
ATM_14,Sat,Morning,Medium
ATM_40,Wed,Afternoon,Low
ATM_41,Wed,Afternoon,Low
ATM_11,Wed,Night,Low
ATM_49,Thu,Morning,Medium
ATM_21,Sat,Afternoon,High
ATM_46,Fri,Afternoon,Low
ATM_46,Tue,Evening,High
ATM_2,Fri,Evening,High
ATM_30,Sun,Night,Medium
ATM_49,Mon,Night,Low
ATM_50,Mon,Night,Low
ATM_46,Fri,Evening,High
ATM_35,Sat,Night,Medium
ATM_28,Tue,Evening,High
ATM_3,Sat,Night,Medium
ATM_11,Thu,Afternoon,Low
ATM_28,Thu,Evening,High
ATM_25,Fri,Afternoon,Low
ATM_50,Sat,Afternoon,High
ATM_2,Thu,Evening,High
ATM_35,Mon,Morning,Medium
ATM_1,Sat,Afternoon,High
ATM_19,Sat,Morning,Medium
ATM_18,Mon,Night,Low
ATM_10,Sun,Afternoon,High
ATM_35,Sat,Afternoon,High
ATM_36,Thu,Afternoon,Low
ATM_34,Sat,Evening,High
ATM_10,Fri,Morning,Medium
ATM_22,Mon,Evening,High
ATM_3,Sun,Afternoon,High
ATM_38,Tue,Afternoon,Low
ATM_48,Fri,Evening,High
ATM_12,Wed,Afternoon,Low
ATM_5,Thu,Afternoon,Low
ATM_40,Mon,Morning,Medium
ATM_19,Sun,Evening,High
ATM_25,Mon,Night,Low
ATM_20,Sun,Night,Medium
ATM_2,Fri,Evening,High
ATM_11,Tue,Evening,High
ATM_15,Wed,Morning,Medium
ATM_16,Thu,Morning,Medium
ATM_20,Thu,Evening,High
ATM_39,Wed,Afternoon,Low
ATM_39,Wed,Night,Low
ATM_22,Mon,Morning,Medium
ATM_34,Mon,Night,Low
ATM_20,Wed,Night,Low
ATM_40,Sun,Morning,Medium
ATM_31,Tue,Evening,High
ATM_35,Wed,Evening,High
ATM_39,Mon,Evening,High
ATM_2,Tue,Night,Low
ATM_37,Tue,Afternoon,Low
ATM_36,Fri,Night,Low
ATM_47,Fri,Morning,Medium
ATM_24,Wed,Afternoon,Low
ATM_17,Tue,Evening,High
ATM_11,Wed,Afternoon,Low
ATM_8,Mon,Night,Low
ATM_21,Thu,Afternoon,Low
ATM_38,Fri,Night,Low
ATM_45,Sun,Night,Medium
ATM_7,Tue,Morning,Medium
ATM_2,Sat,Morning,Medium
ATM_29,Wed,Morning,Medium
ATM_46,Sat,Evening,High
ATM_36,Tue,Morning,Medium
ATM_21,Sat,Afternoon,High
ATM_4,Mon,Evening,High
ATM_28,Sat,Night,Medium
ATM_40,Sun,Evening,High
ATM_15,Sun,Night,Medium
ATM_9,Wed,Afternoon,Low
ATM_13,Tue,Afternoon,Low
ATM_12,Sun,Morning,Medium
ATM_6,Sat,Evening,High
ATM_49,Sat,Night,Medium
ATM_10,Sun,Afternoon,High
ATM_6,Tue,Afternoon,Low
ATM_5,Wed,Night,Low
ATM_20,Mon,Evening,High
ATM_13,Sun,Night,Medium
ATM_40,Thu,Night,Low
ATM_26,Sun,Night,Medium
ATM_31,Sat,Night,Medium
ATM_39,Mon,Morning,Medium
ATM_1,Tue,Night,Low
ATM_32,Sat,Morning,Medium
ATM_21,Mon,Afternoon,Low
ATM_36,Sat,Morning,Medium
ATM_3,Sun,Evening,High
ATM_3,Thu,Night,Low
ATM_7,Mon,Evening,High
ATM_39,Mon,Night,Low
ATM_46,Wed,Evening,High
ATM_33,Sat,Afternoon,High
ATM_48,Mon,Evening,High
ATM_22,Wed,Night,Low
ATM_35,Thu,Afternoon,Low
ATM_34,Thu,Evening,High
ATM_43,Thu,Night,Low
ATM_15,Mon,Evening,High
ATM_49,Thu,Evening,High
ATM_36,Sun,Evening,High
ATM_46,Wed,Afternoon,Low
ATM_43,Fri,Afternoon,Low
ATM_48,Sat,Morning,Medium
ATM_16,Wed,Morning,Medium
ATM_50,Fri,Afternoon,Low
ATM_38,Wed,Evening,High
ATM_7,Mon,Night,Low
ATM_30,Mon,Afternoon,Low
ATM_34,Wed,Night,Low
ATM_21,Sun,Evening,High
ATM_34,Fri,Night,Low
ATM_43,Mon,Night,Low
ATM_24,Sun,Morning,Medium
ATM_43,Tue,Evening,High
ATM_36,Mon,Evening,High
ATM_11,Sun,Evening,High
ATM_6,Thu,Afternoon,Low
ATM_1,Mon,Evening,High
ATM_25,Thu,Afternoon,Low
ATM_31,Sat,Afternoon,High
ATM_17,Tue,Night,Low
ATM_29,Fri,Night,Low
ATM_3,Fri,Morning,Medium
ATM_11,Sat,Afternoon,High
ATM_8,Mon,Afternoon,Low
ATM_12,Fri,Evening,High
ATM_8,Tue,Evening,High
ATM_38,Sun,Morning,Medium
ATM_5,Thu,Morning,Medium
ATM_1,Wed,Morning,Medium
ATM_26,Sun,Afternoon,High
ATM_13,Tue,Afternoon,Low
ATM_48,Sat,Evening,High
ATM_33,Mon,Morning,Medium
ATM_32,Sat,Night,Medium
ATM_13,Sat,Afternoon,High
ATM_5,Fri,Morning,Medium
ATM_15,Sat,Night,Medium
ATM_23,Tue,Night,Low
ATM_31,Sat,Night,Medium
ATM_31,Tue,Night,Low
ATM_36,Wed,Morning,Medium
ATM_16,Sun,Morning,Medium
ATM_35,Sat,Evening,High
ATM_43,Wed,Afternoon,Low
ATM_35,Mon,Night,Low
ATM_8,Tue,Morning,Medium
ATM_34,Sat,Morning,Medium
ATM_39,Mon,Night,Low
ATM_41,Fri,Afternoon,Low
ATM_29,Tue,Afternoon,Low
ATM_19,Sun,Afternoon,High
ATM_27,Sun,Afternoon,High
ATM_11,Mon,Evening,High
ATM_24,Wed,Morning,Medium
ATM_19,Tue,Afternoon,Low
ATM_41,Sat,Afternoon,High
ATM_42,Tue,Afternoon,Low
ATM_5,Tue,Night,Low
ATM_24,Mon,Morning,Medium
ATM_14,Tue,Afternoon,Low
ATM_40,Fri,Evening,High
ATM_15,Tue,Afternoon,Low
ATM_43,Tue,Morning,Medium
ATM_8,Mon,Morning,Medium
ATM_24,Mon,Morning,Medium
ATM_6,Thu,Morning,Medium
ATM_5,Mon,Afternoon,Low
ATM_49,Thu,Night,Low
ATM_24,Sat,Afternoon,High
ATM_11,Thu,Afternoon,Low
ATM_10,Sat,Afternoon,High
ATM_50,Thu,Afternoon,Low
ATM_20,Tue,Night,Low
ATM_45,Thu,Evening,High
ATM_11,Fri,Evening,High
ATM_3,Fri,Night,Low
ATM_22,Tue,Night,Low
ATM_32,Sat,Evening,High
ATM_4,Sun,Night,Medium
ATM_38,Fri,Night,Low
ATM_17,Mon,Evening,High
ATM_17,Mon,Afternoon,Low
ATM_16,Tue,Afternoon,Low
ATM_6,Wed,Afternoon,Low
ATM_33,Wed,Night,Low
ATM_35,Fri,Night,Low
ATM_30,Sat,Night,Medium
ATM_26,Thu,Evening,High
ATM_26,Sat,Afternoon,High
ATM_37,Fri,Morning,Medium
ATM_18,Sun,Morning,Medium
ATM_11,Sun,Evening,High
ATM_36,Sun,Night,Medium
ATM_24,Thu,Night,Low
ATM_21,Fri,Night,Low
ATM_11,Fri,Night,Low
ATM_2,Wed,Night,Low
ATM_7,Sun,Morning,Medium
ATM_9,Mon,Evening,High
ATM_33,Tue,Evening,High
ATM_27,Tue,Morning,Medium
ATM_36,Thu,Evening,High
ATM_23,Thu,Night,Low
ATM_11,Wed,Afternoon,Low
ATM_38,Sat,Night,Medium
ATM_3,Sun,Evening,High
ATM_6,Fri,Afternoon,Low
ATM_22,Mon,Night,Low
ATM_7,Fri,Afternoon,Low
ATM_14,Fri,Morning,Medium
ATM_33,Mon,Night,Low
ATM_18,Tue,Morning,Medium
ATM_29,Fri,Night,Low
ATM_36,Wed,Evening,High
ATM_3,Sat,Night,Medium
ATM_29,Mon,Evening,High
ATM_13,Sat,Night,Medium
ATM_44,Tue,Afternoon,Low
ATM_3,Wed,Night,Low
ATM_28,Mon,Morning,Medium
ATM_38,Wed,Evening,High
ATM_27,Fri,Morning,Medium
ATM_37,Sat,Night,Medium
ATM_14,Mon,Morning,Medium
ATM_43,Sun,Afternoon,High
ATM_39,Mon,Morning,Medium
ATM_30,Fri,Afternoon,Low
ATM_9,Wed,Night,Low
ATM_8,Tue,Evening,High
ATM_50,Tue,Night,Low
ATM_14,Sat,Evening,High
ATM_39,Sun,Morning,Medium
ATM_40,Mon,Evening,High
ATM_18,Wed,Morning,Medium
ATM_30,Mon,Night,Low
ATM_2,Wed,Afternoon,Low
ATM_19,Wed,Night,Low
ATM_47,Sat,Night,Medium
ATM_44,Sun,Afternoon,High
ATM_28,Tue,Evening,High
ATM_44,Thu,Night,Low
ATM_43,Thu,Afternoon,Low
ATM_19,Sun,Evening,High
ATM_40,Fri,Afternoon,Low
ATM_40,Sat,Evening,High
ATM_37,Wed,Morning,Medium
ATM_25,Sun,Night,Medium
ATM_14,Sun,Evening,High
ATM_7,Thu,Morning,Medium
ATM_23,Tue,Night,Low
ATM_17,Mon,Evening,High
ATM_1,Mon,Morning,Medium
ATM_32,Sun,Afternoon,High
ATM_34,Thu,Night,Low
ATM_37,Fri,Evening,High
ATM_4,Wed,Night,Low
ATM_39,Fri,Morning,Medium
ATM_48,Mon,Evening,High
ATM_21,Sun,Evening,High
ATM_40,Thu,Night,Low
ATM_48,Sat,Afternoon,High
ATM_41,Thu,Night,Low
ATM_9,Fri,Evening,High
ATM_50,Thu,Afternoon,Low
ATM_29,Wed,Evening,High
ATM_23,Tue,Morning,Medium
ATM_22,Sun,Evening,High
ATM_43,Thu,Morning,Medium
ATM_15,Thu,Afternoon,Low
ATM_10,Thu,Evening,High
ATM_41,Wed,Evening,High
ATM_29,Tue,Morning,Medium
ATM_49,Mon,Afternoon,Low
ATM_22,Fri,Night,Low
ATM_35,Fri,Afternoon,Low
ATM_3,Mon,Morning,Medium
ATM_41,Thu,Morning,Medium
ATM_3,Sat,Evening,High
ATM_21,Wed,Evening,High
ATM_4,Mon,Morning,Medium
ATM_10,Thu,Night,Low
ATM_45,Mon,Evening,High
ATM_14,Tue,Night,Low
ATM_11,Fri,Night,Low
ATM_21,Mon,Night,Low
ATM_26,Fri,Evening,High
ATM_24,Fri,Evening,High
ATM_38,Sat,Afternoon,High
ATM_17,Fri,Morning,Medium
ATM_6,Fri,Night,Low
ATM_11,Tue,Night,Low
ATM_39,Wed,Night,Low
ATM_2,Thu,Evening,High
ATM_48,Sat,Afternoon,High
ATM_36,Wed,Evening,High
ATM_48,Thu,Night,Low
ATM_33,Mon,Morning,Medium
ATM_27,Sun,Afternoon,High
ATM_10,Thu,Afternoon,Low
ATM_2,Mon,Morning,Medium
ATM_49,Thu,Night,Low
ATM_19,Sun,Evening,High
ATM_6,Thu,Afternoon,Low
ATM_47,Fri,Afternoon,Low
ATM_31,Sat,Evening,High
ATM_2,Mon,Evening,High
ATM_6,Sat,Morning,Medium
ATM_23,Tue,Night,Low
ATM_22,Sat,Morning,Medium
ATM_24,Mon,Evening,High
ATM_48,Mon,Night,Low
ATM_38,Thu,Night,Low
ATM_11,Thu,Night,Low
ATM_50,Wed,Night,Low
ATM_29,Thu,Night,Low
ATM_21,Thu,Afternoon,Low
ATM_43,Mon,Morning,Medium
ATM_5,Mon,Evening,High
ATM_28,Mon,Evening,High
ATM_27,Thu,Afternoon,Low
ATM_38,Sun,Night,Medium
ATM_4,Fri,Evening,High
ATM_37,Wed,Evening,High
ATM_6,Thu,Night,Low
ATM_34,Tue,Evening,High
ATM_23,Wed,Morning,Medium
ATM_36,Tue,Night,Low
ATM_3,Tue,Afternoon,Low
ATM_1,Sat,Night,Medium
ATM_6,Mon,Night,Low
ATM_23,Thu,Evening,High
ATM_15,Sun,Morning,Medium
ATM_48,Thu,Night,Low
ATM_35,Tue,Morning,Medium
ATM_42,Wed,Morning,Medium
ATM_28,Tue,Night,Low
ATM_28,Tue,Afternoon,Low
ATM_19,Sat,Evening,High
ATM_4,Tue,Night,Low
ATM_1,Tue,Evening,High
ATM_6,Sun,Night,Medium
ATM_45,Wed,Evening,High
ATM_31,Sat,Afternoon,High
ATM_24,Thu,Night,Low
ATM_19,Fri,Afternoon,Low
ATM_24,Tue,Evening,High
ATM_11,Tue,Afternoon,Low
ATM_23,Wed,Afternoon,Low
ATM_45,Thu,Afternoon,Low
ATM_3,Sat,Night,Medium
ATM_14,Tue,Evening,High
ATM_46,Mon,Evening,High
ATM_40,Thu,Night,Low
ATM_8,Fri,Afternoon,Low
ATM_30,Fri,Evening,High
ATM_23,Sat,Night,Medium
ATM_29,Fri,Evening,High
ATM_3,Sat,Evening,High
ATM_31,Tue,Night,Low
ATM_22,Sat,Afternoon,High
ATM_38,Fri,Morning,Medium
ATM_30,Mon,Evening,High
ATM_40,Sun,Evening,High
ATM_18,Wed,Night,Low
ATM_31,Thu,Morning,Medium
ATM_22,Mon,Evening,High
ATM_20,Wed,Evening,High
ATM_29,Tue,Night,Low
ATM_45,Sat,Night,Medium
ATM_43,Mon,Afternoon,Low
ATM_23,Tue,Evening,High
ATM_40,Wed,Afternoon,Low
ATM_38,Sun,Afternoon,High
ATM_28,Wed,Afternoon,Low
ATM_13,Sat,Afternoon,High
ATM_26,Wed,Afternoon,Low
ATM_2,Fri,Evening,High
ATM_24,Sun,Morning,Medium
ATM_5,Thu,Afternoon,Low
ATM_15,Thu,Evening,High
ATM_36,Thu,Afternoon,Low
ATM_36,Sat,Evening,High
ATM_39,Thu,Evening,High
ATM_33,Sat,Evening,High
ATM_14,Tue,Night,Low
ATM_3,Wed,Morning,Medium
ATM_26,Mon,Afternoon,Low
ATM_34,Mon,Afternoon,Low
ATM_5,Sun,Afternoon,High
ATM_33,Tue,Morning,Medium
ATM_38,Tue,Afternoon,Low
ATM_49,Tue,Afternoon,Low
ATM_25,Fri,Night,Low
ATM_13,Tue,Evening,High
ATM_16,Sun,Evening,High
ATM_19,Fri,Night,Low
ATM_9,Wed,Morning,Medium
ATM_11,Mon,Evening,High
ATM_5,Tue,Morning,Medium
ATM_41,Thu,Morning,Medium
ATM_35,Sat,Morning,Medium
ATM_36,Wed,Evening,High
ATM_37,Mon,Afternoon,Low
ATM_35,Mon,Afternoon,Low
ATM_13,Sat,Night,Medium
ATM_27,Sun,Afternoon,High
ATM_44,Tue,Afternoon,Low
ATM_30,Sat,Morning,Medium
ATM_9,Sat,Afternoon,High
ATM_14,Sun,Night,Medium
ATM_17,Wed,Night,Low
ATM_44,Tue,Afternoon,Low
ATM_39,Wed,Night,Low
ATM_46,Wed,Night,Low
ATM_32,Wed,Night,Low
ATM_35,Thu,Afternoon,Low
ATM_48,Tue,Morning,Medium
ATM_2,Tue,Evening,High
ATM_22,Thu,Morning,Medium
ATM_16,Tue,Evening,High
ATM_36,Fri,Morning,Medium
ATM_47,Thu,Morning,Medium
ATM_22,Sun,Afternoon,High
ATM_48,Thu,Morning,Medium
ATM_27,Sun,Night,Medium
ATM_50,Sat,Evening,High
ATM_37,Mon,Evening,High
ATM_33,Fri,Afternoon,Low
ATM_24,Thu,Afternoon,Low
ATM_6,Tue,Afternoon,Low
ATM_5,Sun,Morning,Medium
ATM_8,Mon,Night,Low
ATM_37,Mon,Night,Low
ATM_23,Thu,Afternoon,Low
ATM_2,Sat,Evening,High
ATM_45,Sat,Morning,Medium
ATM_14,Sat,Night,Medium
ATM_4,Wed,Night,Low
ATM_11,Tue,Afternoon,Low
ATM_7,Wed,Evening,High
ATM_5,Sat,Afternoon,High
ATM_29,Fri,Evening,High
ATM_16,Wed,Afternoon,Low
ATM_26,Wed,Afternoon,Low
ATM_15,Sun,Morning,Medium
ATM_48,Tue,Morning,Medium
ATM_37,Wed,Night,Low
ATM_9,Mon,Evening,High
ATM_2,Mon,Morning,Medium
ATM_48,Mon,Afternoon,Low
ATM_32,Thu,Afternoon,Low
ATM_16,Sat,Afternoon,High
ATM_17,Sun,Morning,Medium
ATM_23,Wed,Evening,High
ATM_2,Wed,Morning,Medium
ATM_6,Tue,Morning,Medium
ATM_16,Fri,Afternoon,Low
ATM_7,Wed,Afternoon,Low
ATM_34,Mon,Night,Low
ATM_10,Mon,Evening,High
ATM_14,Tue,Morning,Medium
ATM_37,Sat,Evening,High
ATM_27,Fri,Afternoon,Low
ATM_37,Mon,Evening,High
ATM_22,Mon,Afternoon,Low
ATM_25,Mon,Afternoon,Low
ATM_29,Mon,Evening,High
ATM_11,Thu,Night,Low
ATM_50,Thu,Evening,High
ATM_4,Sun,Morning,Medium
ATM_45,Thu,Night,Low
ATM_7,Tue,Evening,High
ATM_2,Fri,Afternoon,Low
ATM_34,Fri,Evening,High
ATM_26,Wed,Night,Low
ATM_7,Sun,Night,Medium
ATM_19,Tue,Morning,Medium
ATM_13,Sat,Night,Medium
ATM_14,Fri,Night,Low
ATM_3,Wed,Afternoon,Low
ATM_42,Fri,Afternoon,Low
ATM_28,Mon,Night,Low
ATM_49,Sun,Night,Medium
ATM_29,Sun,Night,Medium
ATM_43,Sat,Night,Medium
ATM_42,Mon,Morning,Medium
ATM_4,Sat,Evening,High
ATM_50,Wed,Night,Low
ATM_42,Thu,Evening,High
ATM_17,Fri,Afternoon,Low
ATM_5,Fri,Evening,High
ATM_13,Sat,Afternoon,High
ATM_10,Sat,Afternoon,High
ATM_38,Wed,Morning,Medium
ATM_15,Tue,Evening,High
ATM_13,Thu,Evening,High
ATM_39,Sun,Afternoon,High
ATM_38,Wed,Morning,Medium
ATM_25,Sat,Night,Medium
ATM_48,Sat,Afternoon,High
ATM_27,Sun,Morning,Medium
ATM_33,Sat,Morning,Medium
ATM_43,Tue,Evening,High
ATM_18,Sat,Night,Medium
ATM_27,Thu,Night,Low
ATM_32,Wed,Morning,Medium
ATM_20,Fri,Afternoon,Low
ATM_37,Thu,Morning,Medium
ATM_25,Fri,Afternoon,Low
ATM_39,Wed,Night,Low
ATM_25,Thu,Afternoon,Low
ATM_12,Thu,Night,Low
ATM_37,Tue,Night,Low
ATM_32,Tue,Night,Low
ATM_20,Sat,Evening,High
ATM_37,Fri,Afternoon,Low
ATM_8,Tue,Afternoon,Low
ATM_45,Sat,Night,Medium
ATM_11,Sat,Evening,High
ATM_28,Thu,Night,Low
ATM_39,Sat,Evening,High
ATM_50,Tue,Evening,High
ATM_8,Thu,Afternoon,Low
ATM_10,Sun,Morning,Medium
ATM_44,Fri,Night,Low
ATM_28,Thu,Evening,High
ATM_6,Sun,Night,Medium
ATM_13,Sat,Afternoon,High
ATM_1,Sat,Evening,High
ATM_37,Sun,Night,Medium
ATM_3,Sat,Afternoon,High
ATM_18,Sat,Afternoon,High
ATM_26,Thu,Afternoon,Low
ATM_39,Mon,Night,Low
ATM_25,Tue,Night,Low
ATM_36,Thu,Night,Low
ATM_49,Sun,Morning,Medium
ATM_40,Sun,Afternoon,High
ATM_20,Thu,Morning,Medium
ATM_8,Sun,Morning,Medium
ATM_50,Sat,Morning,Medium
ATM_33,Thu,Night,Low
ATM_33,Sun,Morning,Medium
ATM_6,Sun,Night,Medium
ATM_10,Sat,Morning,Medium
ATM_18,Wed,Afternoon,Low
ATM_20,Mon,Evening,High
ATM_6,Sat,Afternoon,High
ATM_34,Fri,Night,Low
ATM_45,Fri,Morning,Medium
ATM_50,Mon,Morning,Medium
ATM_24,Sat,Night,Medium
ATM_19,Sun,Afternoon,High
ATM_47,Sat,Afternoon,High
ATM_13,Sat,Morning,Medium
ATM_44,Wed,Afternoon,Low
ATM_49,Fri,Night,Low
ATM_39,Fri,Evening,High
ATM_16,Mon,Night,Low
ATM_5,Sun,Morning,Medium
ATM_41,Sat,Morning,Medium
ATM_40,Thu,Afternoon,Low
ATM_49,Mon,Night,Low
ATM_8,Tue,Night,Low
ATM_29,Wed,Evening,High
ATM_40,Wed,Morning,Medium
ATM_5,Thu,Morning,Medium
ATM_3,Sun,Evening,High
ATM_33,Mon,Morning,Medium
ATM_30,Wed,Evening,High
ATM_47,Tue,Night,Low
ATM_37,Fri,Afternoon,Low
ATM_5,Wed,Morning,Medium
ATM_2,Mon,Night,Low
ATM_34,Wed,Evening,High
ATM_12,Mon,Evening,High
ATM_11,Sat,Afternoon,High
ATM_4,Wed,Afternoon,Low
ATM_38,Wed,Morning,Medium
ATM_44,Sun,Evening,High
ATM_6,Fri,Evening,High
ATM_15,Sat,Evening,High
ATM_4,Tue,Afternoon,Low
ATM_11,Sat,Night,Medium
ATM_5,Thu,Morning,Medium
ATM_46,Fri,Morning,Medium
ATM_13,Wed,Evening,High
ATM_35,Sun,Morning,Medium
ATM_1,Sun,Afternoon,High
ATM_50,Mon,Night,Low
ATM_4,Sat,Morning,Medium
ATM_15,Thu,Evening,High
ATM_24,Fri,Night,Low
ATM_5,Thu,Afternoon,Low
ATM_38,Sat,Night,Medium
ATM_32,Sat,Night,Medium
ATM_1,Sun,Afternoon,High
ATM_47,Mon,Morning,Medium
ATM_1,Wed,Morning,Medium
ATM_45,Tue,Morning,Medium
ATM_36,Thu,Night,Low
ATM_47,Tue,Night,Low
ATM_26,Tue,Night,Low
ATM_40,Fri,Night,Low
ATM_34,Fri,Evening,High
ATM_33,Thu,Evening,High
ATM_23,Thu,Afternoon,Low
ATM_45,Sun,Afternoon,High
ATM_48,Mon,Night,Low
ATM_15,Sun,Night,Medium
ATM_40,Tue,Morning,Medium
ATM_5,Sun,Evening,High
ATM_15,Wed,Afternoon,Low
ATM_31,Tue,Afternoon,Low
ATM_47,Thu,Afternoon,Low
ATM_33,Tue,Morning,Medium
ATM_30,Sun,Morning,Medium
ATM_6,Thu,Evening,High
ATM_22,Sat,Evening,High
ATM_34,Sat,Afternoon,High
ATM_44,Fri,Evening,High
ATM_42,Thu,Morning,Medium
ATM_35,Sun,Night,Medium
ATM_15,Tue,Night,Low
ATM_37,Wed,Afternoon,Low
ATM_39,Tue,Night,Low
ATM_44,Wed,Morning,Medium
ATM_20,Sat,Evening,High
ATM_48,Tue,Afternoon,Low
ATM_20,Fri,Night,Low
ATM_36,Thu,Afternoon,Low
ATM_4,Mon,Afternoon,Low
ATM_2,Wed,Morning,Medium
ATM_7,Sun,Night,Medium
ATM_33,Mon,Night,Low
ATM_1,Thu,Night,Low
ATM_3,Thu,Afternoon,Low
ATM_43,Thu,Afternoon,Low
ATM_23,Sat,Evening,High
ATM_28,Tue,Evening,High
ATM_24,Mon,Night,Low
ATM_22,Mon,Morning,Medium
ATM_34,Sun,Morning,Medium
ATM_14,Fri,Evening,High
ATM_38,Fri,Afternoon,Low
ATM_1,Sat,Night,Medium
ATM_22,Thu,Evening,High
ATM_40,Thu,Morning,Medium
ATM_8,Sun,Afternoon,High
ATM_49,Thu,Evening,High
ATM_42,Tue,Night,Low
ATM_19,Sat,Evening,High
ATM_2,Wed,Evening,High
ATM_38,Sat,Afternoon,High
ATM_18,Mon,Night,Low
ATM_39,Tue,Night,Low
ATM_2,Thu,Night,Low
ATM_38,Sun,Night,Medium
ATM_32,Sun,Evening,High
ATM_45,Mon,Evening,High
ATM_6,Sun,Afternoon,High
ATM_20,Fri,Night,Low
ATM_25,Sun,Evening,High
ATM_40,Thu,Afternoon,Low
ATM_36,Tue,Night,Low
ATM_8,Mon,Morning,Medium
ATM_19,Wed,Night,Low
ATM_8,Sun,Morning,Medium
ATM_35,Thu,Evening,High
ATM_37,Thu,Morning,Medium
ATM_37,Tue,Night,Low
ATM_35,Fri,Night,Low
ATM_26,Thu,Night,Low
ATM_22,Mon,Evening,High
ATM_15,Sun,Morning,Medium
ATM_40,Wed,Evening,High
ATM_9,Sun,Morning,Medium
ATM_5,Wed,Afternoon,Low
ATM_2,Fri,Afternoon,Low
ATM_13,Fri,Afternoon,Low
ATM_38,Mon,Morning,Medium
ATM_40,Mon,Evening,High
ATM_32,Tue,Night,Low
ATM_44,Sat,Night,Medium
ATM_22,Tue,Evening,High
ATM_47,Sun,Afternoon,High
ATM_21,Sun,Afternoon,High
ATM_45,Sat,Evening,High
ATM_24,Thu,Night,Low
ATM_32,Sat,Night,Medium
ATM_7,Wed,Evening,High
ATM_3,Thu,Afternoon,Low
ATM_37,Thu,Afternoon,Low
ATM_6,Tue,Morning,Medium
ATM_39,Thu,Morning,Medium
ATM_12,Tue,Night,Low
ATM_18,Tue,Afternoon,Low
ATM_4,Fri,Evening,High
ATM_42,Wed,Afternoon,Low
ATM_26,Sun,Night,Medium
ATM_35,Tue,Morning,Medium
ATM_39,Wed,Morning,Medium
ATM_22,Sun,Afternoon,High
ATM_12,Wed,Afternoon,Low
ATM_30,Wed,Morning,Medium
ATM_6,Sun,Afternoon,High
ATM_17,Sun,Afternoon,High
ATM_20,Wed,Afternoon,Low
ATM_3,Sun,Night,Medium
ATM_19,Tue,Night,Low
ATM_6,Wed,Evening,High
ATM_25,Thu,Morning,Medium
ATM_35,Mon,Afternoon,Low
ATM_47,Tue,Evening,High
ATM_40,Sun,Night,Medium
ATM_40,Wed,Evening,High
ATM_10,Tue,Afternoon,Low
ATM_28,Mon,Evening,High
ATM_6,Mon,Night,Low
ATM_36,Sun,Evening,High
ATM_46,Tue,Afternoon,Low
ATM_45,Mon,Evening,High
ATM_19,Tue,Evening,High
ATM_3,Sat,Evening,High
ATM_49,Tue,Evening,High
ATM_37,Tue,Evening,High
ATM_21,Sun,Night,Medium
ATM_34,Tue,Evening,High
ATM_25,Fri,Evening,High
ATM_30,Fri,Morning,Medium
ATM_2,Tue,Evening,High
ATM_41,Thu,Night,Low
ATM_19,Fri,Afternoon,Low
ATM_10,Sun,Evening,High
ATM_3,Wed,Night,Low
ATM_15,Mon,Evening,High
ATM_13,Fri,Night,Low
ATM_42,Tue,Evening,High
ATM_29,Sat,Afternoon,High
ATM_10,Fri,Evening,High
ATM_8,Fri,Night,Low
ATM_40,Wed,Evening,High
ATM_41,Sat,Evening,High
ATM_28,Mon,Morning,Medium
ATM_40,Fri,Morning,Medium
ATM_3,Sat,Evening,High
ATM_48,Sat,Night,Medium
ATM_5,Wed,Evening,High
ATM_29,Wed,Night,Low
ATM_39,Tue,Night,Low
ATM_43,Thu,Night,Low
ATM_18,Wed,Evening,High
ATM_8,Wed,Morning,Medium
ATM_29,Wed,Morning,Medium
ATM_23,Sun,Afternoon,High
ATM_20,Sat,Afternoon,High
ATM_35,Wed,Morning,Medium
ATM_6,Tue,Evening,High
ATM_8,Sat,Night,Medium
ATM_41,Sat,Night,Medium
ATM_17,Thu,Morning,Medium
ATM_33,Fri,Afternoon,Low
ATM_45,Wed,Night,Low
ATM_8,Wed,Night,Low
ATM_45,Sun,Afternoon,High
ATM_11,Mon,Morning,Medium
ATM_1,Fri,Night,Low
ATM_20,Mon,Morning,Medium
ATM_21,Tue,Night,Low
ATM_43,Wed,Evening,High
ATM_36,Sat,Evening,High
ATM_32,Wed,Morning,Medium
ATM_32,Sat,Afternoon,High
ATM_1,Sat,Evening,High
ATM_50,Sun,Night,Medium
ATM_44,Sat,Night,Medium
ATM_47,Wed,Evening,High
ATM_3,Fri,Morning,Medium
ATM_35,Sun,Afternoon,High
ATM_43,Sat,Evening,High
ATM_48,Mon,Night,Low
ATM_15,Thu,Morning,Medium
ATM_43,Thu,Afternoon,Low
ATM_10,Sat,Afternoon,High
ATM_6,Sat,Afternoon,High
ATM_33,Tue,Afternoon,Low
ATM_39,Fri,Evening,High
ATM_49,Tue,Afternoon,Low
ATM_4,Sun,Night,Medium
ATM_4,Wed,Morning,Medium
ATM_18,Wed,Evening,High
ATM_30,Sun,Evening,High
ATM_44,Sat,Morning,Medium
ATM_46,Thu,Night,Low
ATM_34,Tue,Morning,Medium
ATM_27,Thu,Morning,Medium
ATM_9,Mon,Morning,Medium
ATM_39,Wed,Morning,Medium
